Transaction ID,Date Initiated,Date Posted,Transaction Type,Payment Method,Recipient ID,Amount,HIT ID,Assignment ID
3EU8AFIIJY5GTWWE2LRMMQLRIA20JC,2019-07-26 10:59:51 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3EFNPKWBMS89S7220AUVR6ECE5R03R,3PWWM24LHTI5BY9GHHY6QVBQBT628K
3QNCPAKYWR589DX08ZFYMCZ04CL50O,2019-07-26 10:59:51 -0700,2019-07-26 14:22:44 -0700,AssignmentPayment,,A2QFX6GRMUZKG7,-1.500,3J5XXLQDHMVPL83I37IKCZ42813V3D,36U2A8VAG2JF7K4OJR24P4LML4GYKT
3XI1PCG2XUWMOMKE563Z25YJMZ70LE,2019-07-26 10:59:51 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3J5XXLQDHMVPL83I37IKCZ42813V3D,36U2A8VAG2JF7K4OJR24P4LML4GYKT
3NWOJIE7G6AKLIYUGFDSZB3QU396VX,2019-07-26 10:59:51 -0700,2019-07-26 11:14:44 -0700,AssignmentPayment,,A1KXYURHCYHKOL,-1.500,3J5XXLQDHMVPL83I37IKCZ42813V3D,33OOO72IVI5170T6H8Y7T4GZ1UHTCG
3CIYP1VW4FSDY49R92AX81MQNG52GU,2019-07-26 10:59:51 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3J5XXLQDHMVPL83I37IKCZ42813V3D,33OOO72IVI5170T6H8Y7T4GZ1UHTCG
3HUL8S66TKVNBDXU3RP8NYGFZUGA9B,2019-07-26 10:59:51 -0700,2019-07-26 14:03:58 -0700,AssignmentPayment,,ANYW42STKMEJH,-1.500,3J5XXLQDHMVPL83I37IKCZ42813V3D,34BBWHLWHBVKCKJ04NZ4RRLTISRWIH
3KQGNXSTCCJO2JT9BQ1CANQTGYB5UY,2019-07-26 10:59:51 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3J5XXLQDHMVPL83I37IKCZ42813V3D,34BBWHLWHBVKCKJ04NZ4RRLTISRWIH
3KTGFTT0FKDOPZ9G66TIBJN7K1OU5F,2019-07-26 10:59:52 -0700,2019-07-26 11:36:26 -0700,AssignmentPayment,,A1PWD0A4HANK8W,-1.500,3J5XXLQDHMVPL83I37IKCZ42813V3D,34T446B1C1Y0RRWFJ6AX9TEU4J80CZ
3CZ0VS4FH4P0304BEWQLYSYL4D5PQY,2019-07-26 10:59:52 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3J5XXLQDHMVPL83I37IKCZ42813V3D,34T446B1C1Y0RRWFJ6AX9TEU4J80CZ
3Y8UVXCI7XOHIL2SAO2TS09U230X1S,2019-07-26 10:59:52 -0700,2019-07-26 12:34:25 -0700,AssignmentPayment,,A1SJG5FHSE58UT,-1.500,3J5XXLQDHMVPL83I37IKCZ42813V3D,3300DTYQT313CILSWVA7EN5F20VEQI
3JSFHD31R626VDMBEKNYCOJRHWFSMU,2019-07-26 10:59:52 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3J5XXLQDHMVPL83I37IKCZ42813V3D,3300DTYQT313CILSWVA7EN5F20VEQI
3UEOIKJJ4EYUOCO09XFX9NI1QZW1OS,2019-07-26 10:59:52 -0700,2019-07-26 13:35:38 -0700,AssignmentPayment,,A1OYFPVRNV6E7X,-1.500,3J5XXLQDHMVPL83I37IKCZ42813V3D,3L2IS5HSFB2ZYH5M63XVEBWDJFWNUJ
3KCH8365SACZKAPGJLPG6AUZWCAX98,2019-07-26 10:59:52 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3J5XXLQDHMVPL83I37IKCZ42813V3D,3L2IS5HSFB2ZYH5M63XVEBWDJFWNUJ
3O1HIVKLGO96Z6CR1B34E4B5NUJABL,2019-07-26 10:59:52 -0700,2019-07-26 14:16:22 -0700,AssignmentPayment,,AW7QSU7VMJEIR,-1.500,3J5XXLQDHMVPL83I37IKCZ42813V3D,3RWE2M8QWIUJIVT68WJBP4863OZ0NW
3FG4N0D5PSY1UNIE6QGDSBBQ1EM5WX,2019-07-26 10:59:52 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3J5XXLQDHMVPL83I37IKCZ42813V3D,3RWE2M8QWIUJIVT68WJBP4863OZ0NW
3KBKWA7PU7XZE3ABF7UA9UZ5QFVADS,2019-07-26 10:59:52 -0700,2019-07-26 13:33:29 -0700,AssignmentPayment,,AWLT46A9EWTK8,-1.500,3J5XXLQDHMVPL83I37IKCZ42813V3D,3HYA4D452S3EQDJ3PV4C0NSCYXH2FZ
33G78CQL45Q5JSDELRY1D8W6CMM5YW,2019-07-26 10:59:52 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3J5XXLQDHMVPL83I37IKCZ42813V3D,3HYA4D452S3EQDJ3PV4C0NSCYXH2FZ
33XOHCYG7RPT8Y6FN9260I5AWT7C03,2019-07-26 10:59:52 -0700,2019-07-26 14:36:43 -0700,AssignmentPayment,,A30RTQC0LLY19K,-1.500,3J5XXLQDHMVPL83I37IKCZ42813V3D,3KOPY89HM9MJGX1ICL92YVPWXGCJ34
3UI1CATC9MY06XKYQ5O8HK86UDD7LL,2019-07-26 10:59:52 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3J5XXLQDHMVPL83I37IKCZ42813V3D,3KOPY89HM9MJGX1ICL92YVPWXGCJ34
3YWII3UHIOMIHHNH7RUCFE0EUXPROD,2019-07-26 10:59:53 -0700,2019-07-26 14:08:57 -0700,AssignmentPayment,,ADY44EV3GCW85,-1.500,33IXYHIZB52JYFLD4HF5TLBO2S12E4,33SA9F9TRYE8WFHE849D6CN1Q0CWE2
3BQ5HQHBE7GU8GBCHF278831UY0N9E,2019-07-26 10:59:53 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,33IXYHIZB52JYFLD4HF5TLBO2S12E4,33SA9F9TRYE8WFHE849D6CN1Q0CWE2
3VE4800WPNR3C3NZUZ8F9313B7JU7U,2019-07-26 10:59:53 -0700,2019-07-26 12:00:15 -0700,AssignmentPayment,,A6WXIKRYMXNIN,-1.500,33IXYHIZB52JYFLD4HF5TLBO2S12E4,3I2PTA7R3UE6YID2SHLACIIKMWSKQ7
3QVR1NU3H7ACGGJO60FQTSDMM1QPSN,2019-07-26 10:59:53 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,33IXYHIZB52JYFLD4HF5TLBO2S12E4,3I2PTA7R3UE6YID2SHLACIIKMWSKQ7
34HBF8X604VDSOG7XSGCGTOR0NEX3K,2019-07-26 10:59:53 -0700,2019-07-26 14:18:15 -0700,AssignmentPayment,,AAQ0H553B0Y6B,-1.500,33IXYHIZB52JYFLD4HF5TLBO2S12E4,34T446B1C1Y0RRWFJ6AX9TEU4J7C0A
3YPD1RZSX1SUVG7NR02B4S8WCWUSO9,2019-07-26 10:59:53 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,33IXYHIZB52JYFLD4HF5TLBO2S12E4,34T446B1C1Y0RRWFJ6AX9TEU4J7C0A
360NW3FS1XJZJR85C8DG446X0M3YWY,2019-07-26 10:59:53 -0700,2019-07-26 12:55:51 -0700,AssignmentPayment,,AF18OIZ0GWGP2,-1.500,33IXYHIZB52JYFLD4HF5TLBO2S12E4,3X73LLYYQ2YUTVZ264QWVW7NP41NHJ
34MTC5CN47Z0ICD4CS2LZKTJL71UH3,2019-07-26 10:59:53 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,33IXYHIZB52JYFLD4HF5TLBO2S12E4,3X73LLYYQ2YUTVZ264QWVW7NP41NHJ
3SY2EBPEU2YX9O1GOA71YSD150E1Q0,2019-07-26 10:59:53 -0700,2019-07-26 13:19:58 -0700,AssignmentPayment,,A3QNCW3LR2AVOV,-1.500,33IXYHIZB52JYFLD4HF5TLBO2S12E4,3DY4FPOOA28KQUME40OHJH36YF8RV6
3RJDI6KKFEQI834DH53CXGPPKCDXBI,2019-07-26 10:59:53 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,33IXYHIZB52JYFLD4HF5TLBO2S12E4,3DY4FPOOA28KQUME40OHJH36YF8RV6
3WGWEU0C8CML2T0XM4MG4JVE9Y7RQL,2019-07-26 10:59:54 -0700,2019-07-26 11:19:28 -0700,AssignmentPayment,,A1NCWY01WAAP2K,-1.500,33IXYHIZB52JYFLD4HF5TLBO2S12E4,3KWTYT0871NSP2CMTP98T708F1P5LZ
3IX1RTVQ1BUDW9Q9FZG3ZEYRIY3NBO,2019-07-26 10:59:54 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,33IXYHIZB52JYFLD4HF5TLBO2S12E4,3KWTYT0871NSP2CMTP98T708F1P5LZ
3ACNKPQ08F7XF9FAE8BLZJAFRMSRSA,2019-07-26 10:59:54 -0700,2019-07-26 13:33:19 -0700,AssignmentPayment,,A3N5OHAGVN61R9,-1.500,3ZG552ORAMO00Q7ZZ74FTPZA2N3V22,308XBLVESJO5HGO8ZJXHI59ZVNTBRL
3E7458IUFUI6B6OTTV79U4MRLJFNDV,2019-07-26 10:59:54 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3ZG552ORAMO00Q7ZZ74FTPZA2N3V22,308XBLVESJO5HGO8ZJXHI59ZVNTBRL
36UTK6F2U5J9M4GTGEW6TSS2NOZ1SP,2019-07-26 10:59:54 -0700,2019-07-26 11:15:13 -0700,AssignmentPayment,,A70TBKPGWQZO4,-1.500,33IXYHIZB52JYFLD4HF5TLBO2S12E4,3X31TUMD7Y6T1KB3S27WQHNR3MN1LI
3NTGWL7OTXEBN02XV1UIS6DPNXPXDP,2019-07-26 10:59:54 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,33IXYHIZB52JYFLD4HF5TLBO2S12E4,3X31TUMD7Y6T1KB3S27WQHNR3MN1LI
3BTL6UVJKKCF5N0ENMJC50SF1A5528,2019-07-26 10:59:54 -0700,2019-07-26 12:56:19 -0700,AssignmentPayment,,A24EYMUIGY8M5O,-1.500,33IXYHIZB52JYFLD4HF5TLBO2S12E4,3FE2ERCCZYS4OXX2QWYEJU9J167OPX
3QXYNWUYO0RCCMNZHJJEFX28RU70NG,2019-07-26 10:59:54 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,33IXYHIZB52JYFLD4HF5TLBO2S12E4,3FE2ERCCZYS4OXX2QWYEJU9J167OPX
3NPZJEL8I0CWCNO76DP0XU2Q2SBAF3,2019-07-26 10:59:54 -0700,2019-07-26 12:44:34 -0700,AssignmentPayment,,AW5O1RK3W60FC,-1.500,33IXYHIZB52JYFLD4HF5TLBO2S12E4,3FTF2T8WLS2R1JQX0TTREYMQZ4IW9G
3I3EJLJYI4T451H7I2XXDMGMW4I60C,2019-07-26 10:59:54 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,33IXYHIZB52JYFLD4HF5TLBO2S12E4,3FTF2T8WLS2R1JQX0TTREYMQZ4IW9G
31IIADQ3TRKDUM7E3D6LEKS3CJDRUQ,2019-07-26 10:59:55 -0700,2019-07-26 12:06:27 -0700,AssignmentPayment,,A2W121DQXNQK1,-1.500,3ZG552ORAMO00Q7ZZ74FTPZA2N3V22,3T3IWE1XG775113PMQZ2D95G5BAQTE
3HLJSCWD3NX39Q2PK12ZI4PCXWVNF6,2019-07-26 10:59:55 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3ZG552ORAMO00Q7ZZ74FTPZA2N3V22,3T3IWE1XG775113PMQZ2D95G5BAQTE
3J7BFWAZ32E7QMBS9W6ZNZS96X7U96,2019-07-26 10:59:55 -0700,2019-07-26 12:57:50 -0700,AssignmentPayment,,A2BVVFXMQU8AC7,-1.500,3ZG552ORAMO00Q7ZZ74FTPZA2N3V22,3OB0CAO74I9O5U3GD6Z7CC5UTOXHYV
3H1MRBU62JNSVTBSV5AQ8TVA7YBPU3,2019-07-26 10:59:55 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3ZG552ORAMO00Q7ZZ74FTPZA2N3V22,3OB0CAO74I9O5U3GD6Z7CC5UTOXHYV
3QE7PZOEQ6SQEFQP7GKVE5NZUXAUBG,2019-07-26 10:59:55 -0700,2019-07-26 13:56:27 -0700,AssignmentPayment,,A17KN7NAP48L4B,-1.500,3ZG552ORAMO00Q7ZZ74FTPZA2N3V22,3U5JL4WY5LT5TDPBT3TMZ9PHMGU4X9
3CRAREFIFZ25NX0XQ5PRQHG7SEMPW2,2019-07-26 10:59:56 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3ZG552ORAMO00Q7ZZ74FTPZA2N3V22,3U5JL4WY5LT5TDPBT3TMZ9PHMGU4X9
3U0QHFS8GAB38W35R9V4P1RDBU3YYX,2019-07-26 10:59:55 -0700,2019-07-26 13:37:12 -0700,AssignmentPayment,,A1MJX6Q6BTWA6,-1.500,3ZG552ORAMO00Q7ZZ74FTPZA2N3V22,32AT8R96GMTWEUXREZEHD56J6BNUSF
380C0YRK2RDW9I8U0S56BX9YYZ5UJ8,2019-07-26 10:59:55 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3ZG552ORAMO00Q7ZZ74FTPZA2N3V22,32AT8R96GMTWEUXREZEHD56J6BNUSF
3X0OAUF5FHWP1H8X5JR68TAQ8LK1U5,2019-07-26 10:59:55 -0700,2019-07-26 13:21:25 -0700,AssignmentPayment,,A1FA1TJV1MYMM9,-1.500,3ZG552ORAMO00Q7ZZ74FTPZA2N3V22,3OLF68YTNAL3VGE72AXR65BAAK0FA8
3Q7VJPL7HQT8LKGTM7P8G6GAZA5XF0,2019-07-26 10:59:55 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3ZG552ORAMO00Q7ZZ74FTPZA2N3V22,3OLF68YTNAL3VGE72AXR65BAAK0FA8
3DKOM3QKWLNCP73PGUEANW0BAEH6X0,2019-07-26 10:59:55 -0700,2019-07-26 14:01:12 -0700,AssignmentPayment,,A6KOTWP7N7RLU,-1.500,3ZG552ORAMO00Q7ZZ74FTPZA2N3V22,33FBRBDW6PJI9G1IEANC28KCNHZ8C9
3ZMC8POB1DCRUVFMZQA0TDZ62TX2IM,2019-07-26 10:59:55 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3ZG552ORAMO00Q7ZZ74FTPZA2N3V22,33FBRBDW6PJI9G1IEANC28KCNHZ8C9
32C3XX91XXAGQJFD13D00FE3I7OAH1,2019-07-26 10:59:55 -0700,2019-07-26 14:12:43 -0700,AssignmentPayment,,AE015UO038LEC,-1.500,3ZG552ORAMO00Q7ZZ74FTPZA2N3V22,3QECW5O0KILG8FKR2YBZFYAP9D75TW
339N05UJ6X0B1BKLXP1BWA91T2262W,2019-07-26 10:59:55 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3ZG552ORAMO00Q7ZZ74FTPZA2N3V22,3QECW5O0KILG8FKR2YBZFYAP9D75TW
3O3XYW91VKW0489T2W6KJ6YPTRRC2N,2019-07-26 10:59:55 -0700,2019-07-26 13:46:39 -0700,AssignmentPayment,,A2CPJXQ3JKFF56,-1.500,3ZG552ORAMO00Q7ZZ74FTPZA2N3V22,3MTMREQS4W256202SZ7RATXA5MNWAI
3NXYAU780STQUXNJ2I4NUCCVZ8D7NN,2019-07-26 10:59:55 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3ZG552ORAMO00Q7ZZ74FTPZA2N3V22,3MTMREQS4W256202SZ7RATXA5MNWAI
3MOA3EBI4PGJTCO9LCB19VBZXIMUDN,2019-07-26 10:59:56 -0700,2019-07-26 14:05:21 -0700,AssignmentPayment,,A2SV4DT0H0ZHQY,-1.500,3DWGDA5POFOTB5P3G341O6P5AHPV1L,3M1CVSFP61P0M54GGQ8LI4FOHKZAQJ
30RDCQSYUCU9C2VX567FBE1N3MMPY1,2019-07-26 10:59:56 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3DWGDA5POFOTB5P3G341O6P5AHPV1L,3M1CVSFP61P0M54GGQ8LI4FOHKZAQJ
3L1M0WQD705G633BBB45VQMBEJ5X5A,2019-07-26 10:59:56 -0700,2019-07-26 13:08:52 -0700,AssignmentPayment,,A2W8TJXW68442D,-1.500,3DWGDA5POFOTB5P3G341O6P5AHPV1L,3V26SBZTBEYA15DFFE7XQQI1V8HZZT
3W9RXI5NNPSXGSK36DUFTX3WRXCSQH,2019-07-26 10:59:56 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3DWGDA5POFOTB5P3G341O6P5AHPV1L,3V26SBZTBEYA15DFFE7XQQI1V8HZZT
3SQCAX0HSXB2TLX20J67QHVNT1V1W4,2019-07-26 10:59:56 -0700,2019-07-26 13:28:06 -0700,AssignmentPayment,,A1F1TBDHPYAAXT,-1.500,3DWGDA5POFOTB5P3G341O6P5AHPV1L,34S6N1K2ZW345VWHURAHI43YK9WLHA
35UZX890WNRSZG7ZHXD8JRSNFPIXHY,2019-07-26 10:59:56 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3DWGDA5POFOTB5P3G341O6P5AHPV1L,34S6N1K2ZW345VWHURAHI43YK9WLHA
3KA5HFJCRR8P81F1R020YFPDLO1544,2019-07-26 10:59:56 -0700,2019-07-26 13:11:29 -0700,AssignmentPayment,,A19OCD2Q0K2U6M,-1.500,3DWGDA5POFOTB5P3G341O6P5AHPV1L,3ZV9H2YQQER5MH1HJKSHNLJ4ZB9W3Y
3NVI1SL4JQFCF7ZCXYW6JM73R980PC,2019-07-26 10:59:56 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3DWGDA5POFOTB5P3G341O6P5AHPV1L,3ZV9H2YQQER5MH1HJKSHNLJ4ZB9W3Y
3DN9YG6Z9DR1U234HC2VKHGMIEF6ZX,2019-07-26 10:59:56 -0700,2019-07-26 12:25:47 -0700,AssignmentPayment,,AIGUVMQQYYKMN,-1.500,3DWGDA5POFOTB5P3G341O6P5AHPV1L,3WI0P0II62CYWDMSDFONDVXZY86DRV
3D5014L9LR8I0Q5AZTVC6TEJUXM2KX,2019-07-26 10:59:56 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3DWGDA5POFOTB5P3G341O6P5AHPV1L,3WI0P0II62CYWDMSDFONDVXZY86DRV
3ZPVII0EI3L6GRHPFNMEBG6V5BSZ0O,2019-07-26 10:59:57 -0700,2019-07-26 13:47:01 -0700,AssignmentPayment,,A1VLKEZDMYN8UB,-1.500,3DWGDA5POFOTB5P3G341O6P5AHPV1L,39JEC7537VLGKSXVM3YMUM4KYG1VC4
3RO5FVP4GN4248WU3DHJRCMQ2OAULA,2019-07-26 10:59:57 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3DWGDA5POFOTB5P3G341O6P5AHPV1L,39JEC7537VLGKSXVM3YMUM4KYG1VC4
3KV4Z2BZ6WSDC1K3UAQSU4ZA29CZ28,2019-07-26 10:59:57 -0700,2019-07-26 13:53:09 -0700,AssignmentPayment,,A2L26DMSVUEDP6,-1.500,3E9ZFLPWOYCWF0QWOPQP4Q3C7TWXI4,3RXCAC0YIS9VQSHNGWJVSZ5RL658GR
3K32DF307TZSS8ZFFQXY44QF7JAUNC,2019-07-26 10:59:57 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3E9ZFLPWOYCWF0QWOPQP4Q3C7TWXI4,3RXCAC0YIS9VQSHNGWJVSZ5RL658GR
3GQFV9DX7A36IQS2FKOVBEG349V1Y3,2019-07-26 10:59:57 -0700,2019-07-26 11:55:03 -0700,AssignmentPayment,,A13MKK55XIR8F7,-1.500,3DWGDA5POFOTB5P3G341O6P5AHPV1L,3EA3QWIZ4JFSK3F69IUT47EUE02ITA
398IL1OXU75OQM2P5XGTV482SHMXJ3,2019-07-26 10:59:57 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3DWGDA5POFOTB5P3G341O6P5AHPV1L,3EA3QWIZ4JFSK3F69IUT47EUE02ITA
34LQ58QJN1B3NOJFAOVFVD9RHF756P,2019-07-26 10:59:57 -0700,2019-07-26 11:23:02 -0700,AssignmentPayment,,A2YECICDU9VDAJ,-1.500,3DWGDA5POFOTB5P3G341O6P5AHPV1L,3Q5ZZ9ZEVPZXAVS3Z004O2E2V1U58H
379ESYGU7QIXRKFRAQ0VOH7ISRW0R4,2019-07-26 10:59:57 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3DWGDA5POFOTB5P3G341O6P5AHPV1L,3Q5ZZ9ZEVPZXAVS3Z004O2E2V1U58H
3XKH9HXU2RSA7MOG6AP8CLVND5NC4J,2019-07-26 10:59:57 -0700,2019-07-26 12:50:55 -0700,AssignmentPayment,,AQKC1VIZAZ6VI,-1.500,3DWGDA5POFOTB5P3G341O6P5AHPV1L,3XCC1ODXDMVSLMQXI1U7DU4YHPKQR6
3KVIOQYEVIHQXIZWIXHFY1HQZNE7PJ,2019-07-26 10:59:57 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3DWGDA5POFOTB5P3G341O6P5AHPV1L,3XCC1ODXDMVSLMQXI1U7DU4YHPKQR6
3W86AGBF67ZQMQWJYDLMW8D0XZORWP,2019-07-26 10:59:58 -0700,2019-07-26 13:14:07 -0700,AssignmentPayment,,A2TQCLAV1NQW5N,-1.500,3E9ZFLPWOYCWF0QWOPQP4Q3C7TWXI4,3W2LOLRXLCZ6AJS25WAAH8SPIHDKRP
3W8N6VK6IKVNNMTVFRQZLP1PDB8NH4,2019-07-26 10:59:58 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3E9ZFLPWOYCWF0QWOPQP4Q3C7TWXI4,3W2LOLRXLCZ6AJS25WAAH8SPIHDKRP
3PE9C3P5IVOGAGEDQGD0O5WOK2U20K,2019-07-26 10:59:58 -0700,2019-07-26 13:14:33 -0700,AssignmentPayment,,A1BXEU20OCUGVZ,-1.500,3E9ZFLPWOYCWF0QWOPQP4Q3C7TWXI4,3YWRV122CTJEVAII018CWE6IUGLU8I
3SWB0YMH83WULCQP8IS6BJLUW6RXL5,2019-07-26 10:59:58 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3E9ZFLPWOYCWF0QWOPQP4Q3C7TWXI4,3YWRV122CTJEVAII018CWE6IUGLU8I
30UK79JD8GQN36W1SBYVY1W60AM718,2019-07-26 10:59:58 -0700,2019-07-26 12:55:27 -0700,AssignmentPayment,,A15PESBKJVLNHW,-1.500,3E9ZFLPWOYCWF0QWOPQP4Q3C7TWXI4,3LS2AMNW5GAPO9YHQ9D3JZZT65UQOX
31YFY25NHIEDQE5DK58SL66NJ2H2M2,2019-07-26 10:59:58 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3E9ZFLPWOYCWF0QWOPQP4Q3C7TWXI4,3LS2AMNW5GAPO9YHQ9D3JZZT65UQOX
36QMLQOYVHOCHPA3P3GLCSUIVZSAJ6,2019-07-26 10:59:58 -0700,2019-07-26 11:40:37 -0700,AssignmentPayment,,A12NS340IQVXZD,-1.500,3E9ZFLPWOYCWF0QWOPQP4Q3C7TWXI4,386CSBG1O06ZZ3SDQDR92ZD2LYPQ6J
3CQ7BQICD4WL4PZ813KZPP6ZDGY64S,2019-07-26 10:59:58 -0700,2019-07-26 13:35:15 -0700,FeePayment,,Mechanical Turk,-0.300,3E9ZFLPWOYCWF0QWOPQP4Q3C7TWXI4,386CSBG1O06ZZ3SDQDR92ZD2LYPQ6J
3LV7ZK55RWHGAM1FCYJ0I8FGKSLDL6,2019-07-26 18:58:28 -0700,2019-07-27 02:37:18 -0700,AssignmentPayment,,A1MSLM87Z8CLTK,-1.500,37ZQELHEQ0IDZP2J7Y18YHJVMPINM4,3DR23U6WE6YG4YDKDZ42JSG2M6METM
33WLDF6B8BIM1V5KIYGQ6XHFZA396M,2019-07-26 18:58:28 -0700,2019-07-27 02:22:40 -0700,FeePayment,,Mechanical Turk,-0.300,37ZQELHEQ0IDZP2J7Y18YHJVMPINM4,3DR23U6WE6YG4YDKDZ42JSG2M6METM
3LFSY5EK664OOS7P4F5NMLA641ILKR,2019-07-26 18:58:28 -0700,2019-07-27 01:08:06 -0700,AssignmentPayment,,A1DNNPAO6LS9DP,-1.500,37ZQELHEQ0IDZP2J7Y18YHJVMPINM4,3STRJBFXOXBJQY5U9LF5HNT763TKTN
3WV1GD9ZN3FJXXNPBRUDR813MS0H54,2019-07-26 18:58:28 -0700,2019-07-27 02:22:40 -0700,FeePayment,,Mechanical Turk,-0.300,37ZQELHEQ0IDZP2J7Y18YHJVMPINM4,3STRJBFXOXBJQY5U9LF5HNT763TKTN
38RPNI9OC5YUYH3WSA75DT5AYH6P9Y,2019-07-26 18:58:29 -0700,2019-07-26 23:40:29 -0700,AssignmentPayment,,A308FEI88TJ8WV,-1.500,37ZQELHEQ0IDZP2J7Y18YHJVMPINM4,3PZDLQMM0U57N1ZTYTEBSH791JSC2Z
3M5VA3JQGR9RK2ECID5ICC9BDQWKUS,2019-07-26 18:58:29 -0700,2019-07-27 02:22:40 -0700,FeePayment,,Mechanical Turk,-0.300,37ZQELHEQ0IDZP2J7Y18YHJVMPINM4,3PZDLQMM0U57N1ZTYTEBSH791JSC2Z
3T07FN44PPGC0BNIL1U4QZ55QQUSNG,2019-07-26 18:58:29 -0700,2019-07-26 23:05:07 -0700,AssignmentPayment,,A3PGS1Q1XAY79I,-1.500,37ZQELHEQ0IDZP2J7Y18YHJVMPINM4,32SVAV9L3GT8F4YEIFWP5WMD7T63AW
3UBBO1SOT8ICCWSED2W6N18V04EO80,2019-07-26 18:58:29 -0700,2019-07-27 02:22:40 -0700,FeePayment,,Mechanical Turk,-0.300,37ZQELHEQ0IDZP2J7Y18YHJVMPINM4,32SVAV9L3GT8F4YEIFWP5WMD7T63AW
35XZP4A7ZVLSMWN6CD5EKNP1JTNXHK,2019-07-26 18:58:29 -0700,2019-07-27 00:05:40 -0700,AssignmentPayment,,A1A6UVH1CCP8CD,-1.500,37ZQELHEQ0IDZP2J7Y18YHJVMPINM4,3EWIJTFFVPRFOPGTFXGSZHEXPWY0E7
3O6T48FFY41H39VXT2947K1FDC3T2O,2019-07-26 18:58:29 -0700,2019-07-27 02:22:40 -0700,FeePayment,,Mechanical Turk,-0.300,37ZQELHEQ0IDZP2J7Y18YHJVMPINM4,3EWIJTFFVPRFOPGTFXGSZHEXPWY0E7
3987V3YY2XAJEG7SPRI31Y2AT6DLMW,2019-07-26 18:58:29 -0700,2019-07-27 02:56:49 -0700,AssignmentPayment,,A16184N1RO5OJV,-1.500,37ZQELHEQ0IDZP2J7Y18YHJVMPINM4,3N1FSUEFL6KRV7KU23SA52MP6VND4F
37GP9KGVX6TYK118ZK9APSFZDYVH7J,2019-07-26 18:58:29 -0700,2019-07-27 02:22:40 -0700,FeePayment,,Mechanical Turk,-0.300,37ZQELHEQ0IDZP2J7Y18YHJVMPINM4,3N1FSUEFL6KRV7KU23SA52MP6VND4F
